invoice_id,branch,city,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,total_price,profit,year,month,day,day_of_week,hour
4519,WALM047,Flower Mound,Home and lifestyle,65,1,26/08/2022,23/03/2026 15:52,Credit card,8,0.48,65,31.2,2022,8,26,Friday,15
4520,WALM093,Angleton,Fashion accessories,23,2,08/09/2023,23/03/2026 20:55,Credit card,8,0.33,46,15.18,2023,9,8,Friday,20
4521,WALM033,Pearland,Home and lifestyle,42,1,14/12/2020,23/03/2026 16:43,Credit card,9,0.48,42,20.16,2020,12,14,Monday,16
4522,WALM053,Conroe,Fashion accessories,54,3,10/03/2023,23/03/2026 16:32,Credit card,5,0.21,162,34.02,2023,3,10,Friday,16
4523,WALM059,Pflugerville,Home and lifestyle,74,3,09/03/2022,23/03/2026 17:11,Credit card,8,0.33,222,73.26,2022,3,9,Wednesday,17
4524,WALM048,Harlingen,Fashion accessories,24,1,12/03/2021,23/03/2026 19:18,Credit card,8,0.48,24,11.52,2021,3,12,Friday,19
4525,WALM031,Lewisville,Home and lifestyle,25,3,15/09/2021,23/03/2026 19:37,Credit card,4,0.48,75,36,2021,9,15,Wednesday,19
4526,WALM001,Houston,Fashion accessories,51,1,29/08/2021,23/03/2026 17:26,Credit card,7,0.36,51,18.36,2021,8,29,Sunday,17
4527,WALM067,Haltom City,Home and lifestyle,18,1,12/04/2021,23/03/2026 19:54,Credit card,4,0.33,18,5.94,2021,4,12,Monday,19
4528,WALM044,Pharr,Fashion accessories,35,1,08/09/2020,23/03/2026 19:02,Credit card,8,0.48,35,16.8,2020,9,8,Tuesday,19
4529,WALM066,Grapevine,Home and lifestyle,43,3,11/12/2022,23/03/2026 20:57,Credit card,4,0.33,129,42.57,2022,12,11,Sunday,20
4530,WALM036,Allen,Fashion accessories,84,2,12/03/2020,23/03/2026 15:11,Credit card,7,0.48,168,80.64,2020,3,12,Thursday,15
4531,WALM051,New Braunfels,Home and lifestyle,24,3,27/10/2020,23/03/2026 15:14,Credit card,6,0.48,72,34.56,2020,10,27,Tuesday,15
4532,WALM068,Burleson,Fashion accessories,74,2,22/10/2023,23/03/2026 20:09,Credit card,6,0.33,148,48.84,2023,10,22,Sunday,20
4533,WALM048,Harlingen,Home and lifestyle,65,1,11/08/2022,23/03/2026 15:02,Credit card,9,0.48,65,31.2,2022,8,11,Thursday,15
4534,WALM028,Odessa,Fashion accessories,63,3,30/10/2021,23/03/2026 20:05,Credit card,5,0.48,189,90.72,2021,10,30,Saturday,20
4535,WALM081,Friendswood,Home and lifestyle,33,2,12/01/2023,23/03/2026 18:11,Credit card,4,0.33,66,21.78,2023,1,12,Thursday,18
4536,WALM057,Euless,Fashion accessories,71,1,18/12/2023,23/03/2026 16:49,Credit card,5,0.33,71,23.43,2023,12,18,Monday,16
4537,WALM033,Pearland,Home and lifestyle,31,2,28/10/2023,23/03/2026 18:45,Credit card,6,0.48,62,29.76,2023,10,28,Saturday,18
4538,WALM057,Euless,Fashion accessories,16,1,12/01/2021,23/03/2026 16:19,Credit card,8,0.33,16,5.28,2021,1,12,Tuesday,16
4539,WALM040,Edinburg,Home and lifestyle,42,3,08/09/2020,23/03/2026 20:54,Credit card,4,0.48,126,60.48,2020,9,8,Tuesday,20
4540,WALM040,Edinburg,Fashion accessories,62,2,17/10/2021,23/03/2026 15:32,Credit card,9,0.48,124,59.52,2021,10,17,Sunday,15
4541,WALM080,Nacogdoches,Home and lifestyle,51,2,10/01/2022,23/03/2026 17:02,Credit card,9,0.33,102,33.66,2022,1,10,Monday,17
4542,WALM036,Allen,Fashion accessories,52,3,29/08/2021,23/03/2026 18:29,Credit card,9,0.48,156,74.88,2021,8,29,Sunday,18
4543,WALM018,Frisco,Home and lifestyle,46,2,24/12/2023,23/03/2026 16:01,Credit card,8,0.48,92,44.16,2023,12,24,Sunday,16
4544,WALM058,Port Arthur,Fashion accessories,49,1,12/08/2020,23/03/2026 15:44,Credit card,6,0.33,49,16.17,2020,8,12,Wednesday,15
4545,WALM081,Friendswood,Home and lifestyle,26,3,11/12/2020,23/03/2026 15:02,Credit card,7,0.33,78,25.74,2020,12,11,Friday,15
4546,WALM024,Carrollton,Fashion accessories,17,1,12/05/2021,23/03/2026 17:36,Credit card,8,0.48,17,8.16,2021,5,12,Wednesday,17
4547,WALM094,Alamo,Home and lifestyle,33,3,19/09/2023,23/03/2026 16:28,Credit card,7,0.33,99,32.67,2023,9,19,Tuesday,16
4548,WALM015,Grand Prairie,Fashion accessories,29,1,12/06/2023,23/03/2026 17:40,Credit card,5,0.48,29,13.92,2023,6,12,Monday,17
4549,WALM028,Odessa,Home and lifestyle,80,2,09/07/2023,23/03/2026 19:52,Credit card,8,0.48,160,76.8,2023,7,9,Sunday,19
4550,WALM072,Lancaster,Fashion accessories,34,2,21/12/2021,23/03/2026 15:26,Credit card,9,0.33,68,22.44,2021,12,21,Tuesday,15
4551,WALM044,Pharr,Home and lifestyle,31,3,19/10/2020,23/03/2026 16:24,Credit card,6,0.48,93,44.64,2020,10,19,Monday,16
4552,WALM085,Kerrville,Fashion accessories,52,2,29/12/2021,23/03/2026 15:32,Credit card,4,0.33,104,34.32,2021,12,29,Wednesday,15
4553,WALM001,Houston,Home and lifestyle,44,2,18/10/2022,23/03/2026 20:12,Credit card,7,0.36,88,31.68,2022,10,18,Tuesday,20
4554,WALM095,Big Spring,Fashion accessories,75,1,12/12/2022,23/03/2026 17:11,Credit card,9,0.33,75,24.75,2022,12,12,Monday,17
4555,WALM010,Laredo,Home and lifestyle,72,3,27/11/2023,23/03/2026 17:56,Credit card,5,0.48,216,103.68,2023,11,27,Monday,17
4556,WALM076,Huntsville,Fashion accessories,59,2,29/12/2020,23/03/2026 18:44,Credit card,7,0.33,118,38.94,2020,12,29,Tuesday,18
4557,WALM070,Hurst,Home and lifestyle,33,1,19/12/2021,23/03/2026 17:36,Credit card,7,0.33,33,10.89,2021,12,19,Sunday,17
4558,WALM001,Houston,Fashion accessories,68,1,08/11/2022,23/03/2026 15:01,Credit card,7,0.36,68,24.48,2022,11,8,Tuesday,15
4559,WALM100,Canyon,Home and lifestyle,65,3,10/12/2020,23/03/2026 18:04,Credit card,9,0.18,195,35.1,2020,12,10,Thursday,18
4560,WALM096,Eagle Pass,Fashion accessories,65,1,17/08/2021,23/03/2026 15:35,Credit card,7,0.18,65,11.7,2021,8,17,Tuesday,15
4561,WALM040,Edinburg,Home and lifestyle,36,1,22/10/2021,23/03/2026 15:36,Credit card,8,0.48,36,17.28,2021,10,22,Friday,15
4562,WALM093,Angleton,Fashion accessories,52,2,19/09/2023,23/03/2026 19:42,Credit card,6,0.33,104,34.32,2023,9,19,Tuesday,19
4563,WALM008,Corpus Christi,Home and lifestyle,65,2,25/08/2023,23/03/2026 15:15,Credit card,7,0.48,130,62.4,2023,8,25,Friday,15
4564,WALM018,Frisco,Fashion accessories,19,1,29/08/2023,23/03/2026 18:24,Credit card,8,0.48,19,9.12,2023,8,29,Tuesday,18
4565,WALM034,College Station,Home and lifestyle,40,1,15/10/2023,23/03/2026 19:05,Credit card,7,0.48,40,19.2,2023,10,15,Sunday,19
4566,WALM091,Little Elm,Fashion accessories,38,3,11/03/2022,23/03/2026 15:04,Credit card,4,0.33,114,37.62,2022,3,11,Friday,15
4567,WALM100,Canyon,Home and lifestyle,56,1,27/11/2023,23/03/2026 17:33,Credit card,6,0.18,56,10.08,2023,11,27,Monday,17
4568,WALM094,Alamo,Fashion accessories,69,2,23/12/2022,23/03/2026 19:38,Credit card,9,0.33,138,45.54,2022,12,23,Friday,19
4569,WALM091,Little Elm,Home and lifestyle,80,1,14/10/2020,23/03/2026 18:38,Credit card,7,0.33,80,26.4,2020,10,14,Wednesday,18
4570,WALM011,Lubbock,Fashion accessories,85,1,11/04/2021,23/03/2026 16:34,Credit card,7,0.48,85,40.8,2021,4,11,Sunday,16
4571,WALM004,Austin,Home and lifestyle,80,2,27/09/2020,23/03/2026 19:53,Credit card,7,0.48,160,76.8,2020,9,27,Sunday,19
4572,WALM047,Flower Mound,Fashion accessories,67,3,21/10/2020,23/03/2026 20:31,Credit card,8,0.48,201,96.48,2020,10,21,Wednesday,20
4573,WALM069,Rockwall,Home and lifestyle,24,1,08/01/2020,23/03/2026 18:05,Credit card,6,0.33,24,7.92,2020,1,8,Wednesday,18
4574,WALM036,Allen,Fashion accessories,52,3,20/08/2022,23/03/2026 19:57,Credit card,8,0.48,156,74.88,2022,8,20,Saturday,19
4575,WALM026,Denton,Home and lifestyle,62,2,17/11/2022,23/03/2026 19:19,Credit card,5,0.48,124,59.52,2022,11,17,Thursday,19
4576,WALM069,Rockwall,Fashion accessories,81,1,10/01/2020,23/03/2026 19:05,Credit card,7,0.33,81,26.73,2020,1,10,Friday,19
4577,WALM017,McKinney,Home and lifestyle,58,2,21/08/2023,23/03/2026 16:24,Credit card,6,0.48,116,55.68,2023,8,21,Monday,16
4578,WALM093,Angleton,Fashion accessories,57,1,11/08/2022,23/03/2026 17:26,Credit card,5,0.33,57,18.81,2022,8,11,Thursday,17
4579,WALM067,Haltom City,Home and lifestyle,74,1,23/08/2023,23/03/2026 17:09,Credit card,9,0.33,74,24.42,2023,8,23,Wednesday,17
4580,WALM079,La Porte,Fashion accessories,73,3,26/12/2021,23/03/2026 19:56,Credit card,6,0.33,219,72.27,2021,12,26,Sunday,19
4581,WALM030,Richardson,Home and lifestyle,50,1,17/12/2020,23/03/2026 17:23,Credit card,4,0.48,50,24,2020,12,17,Thursday,17
4582,WALM053,Conroe,Fashion accessories,68,1,29/09/2020,23/03/2026 19:17,Credit card,8,0.21,68,14.28,2020,9,29,Tuesday,19
4583,WALM095,Big Spring,Home and lifestyle,73,1,09/09/2020,23/03/2026 15:09,Credit card,8,0.33,73,24.09,2020,9,9,Wednesday,15
4584,WALM009,Plano,Fashion accessories,33,3,26/10/2021,23/03/2026 15:57,Credit card,4,0.48,99,47.52,2021,10,26,Tuesday,15
4585,WALM096,Eagle Pass,Home and lifestyle,64,3,17/11/2020,23/03/2026 20:56,Credit card,4,0.18,192,34.56,2020,11,17,Tuesday,20
4586,WALM052,Mansfield,Fashion accessories,42,3,08/01/2022,23/03/2026 18:32,Credit card,5,0.57,126,71.82,2022,1,8,Saturday,18
4587,WALM059,Pflugerville,Home and lifestyle,55,3,20/12/2023,23/03/2026 18:10,Credit card,6,0.33,165,54.45,2023,12,20,Wednesday,18
4588,WALM005,Fort Worth,Fashion accessories,58,2,28/12/2020,23/03/2026 18:22,Credit card,4,0.48,116,55.68,2020,12,28,Monday,18
4589,WALM033,Pearland,Home and lifestyle,48,3,28/11/2021,23/03/2026 17:15,Credit card,8,0.48,144,69.12,2021,11,28,Sunday,17
4590,WALM091,Little Elm,Fashion accessories,46,3,25/12/2020,23/03/2026 19:50,Credit card,6,0.33,138,45.54,2020,12,25,Friday,19
4591,WALM090,Brownwood,Home and lifestyle,29,3,22/12/2023,23/03/2026 19:08,Credit card,8,0.33,87,28.71,2023,12,22,Friday,19
4592,WALM076,Huntsville,Fashion accessories,36,2,20/11/2021,23/03/2026 20:18,Credit card,7,0.33,72,23.76,2021,11,20,Saturday,20
4593,WALM061,Cedar Park,Home and lifestyle,82,1,30/08/2020,23/03/2026 18:43,Credit card,9,0.33,82,27.06,2020,8,30,Sunday,18
4594,WALM034,College Station,Fashion accessories,23,3,21/09/2022,23/03/2026 20:33,Credit card,9,0.48,69,33.12,2022,9,21,Wednesday,20
4595,WALM042,Bryan,Home and lifestyle,71,1,10/01/2020,23/03/2026 17:25,Credit card,6,0.48,71,34.08,2020,1,10,Friday,17
4596,WALM021,McAllen,Fashion accessories,46,2,31/08/2022,23/03/2026 20:53,Credit card,4,0.48,92,44.16,2022,8,31,Wednesday,20
4597,WALM071,Lufkin,Home and lifestyle,25,1,10/05/2022,23/03/2026 20:51,Credit card,6,0.33,25,8.25,2022,5,10,Tuesday,20
4598,WALM014,Amarillo,Fashion accessories,57,1,14/11/2022,23/03/2026 15:05,Credit card,6,0.48,57,27.36,2022,11,14,Monday,15
4599,WALM057,Euless,Home and lifestyle,64,1,11/04/2020,23/03/2026 20:01,Credit card,6,0.33,64,21.12,2020,4,11,Saturday,20
4600,WALM049,North Richland Hills,Fashion accessories,54,1,22/10/2020,23/03/2026 16:05,Credit card,6,0.48,54,25.92,2020,10,22,Thursday,16
4601,WALM026,Denton,Home and lifestyle,66,3,08/09/2023,23/03/2026 18:51,Credit card,6,0.48,198,95.04,2023,9,8,Friday,18
4602,WALM070,Hurst,Fashion accessories,33,2,10/05/2020,23/03/2026 20:53,Credit card,9,0.33,66,21.78,2020,5,10,Sunday,20
4603,WALM021,McAllen,Home and lifestyle,79,3,17/08/2022,23/03/2026 18:40,Credit card,7,0.48,237,113.76,2022,8,17,Wednesday,18
4604,WALM002,Dallas,Fashion accessories,25,2,09/05/2022,23/03/2026 16:31,Credit card,5,0.36,50,18,2022,5,9,Monday,16
4605,WALM085,Kerrville,Home and lifestyle,78,2,20/10/2020,23/03/2026 15:04,Credit card,5,0.33,156,51.48,2020,10,20,Tuesday,15
4606,WALM053,Conroe,Fashion accessories,35,3,25/08/2022,23/03/2026 19:16,Credit card,9,0.21,105,22.05,2022,8,25,Thursday,19
4607,WALM061,Cedar Park,Home and lifestyle,35,2,29/08/2020,23/03/2026 16:13,Credit card,8,0.33,70,23.1,2020,8,29,Saturday,16
4608,WALM008,Corpus Christi,Fashion accessories,47,1,08/01/2023,23/03/2026 19:23,Credit card,6,0.48,47,22.56,2023,1,8,Sunday,19
4609,WALM100,Canyon,Home and lifestyle,49,1,18/12/2023,23/03/2026 17:16,Credit card,8,0.18,49,8.82,2023,12,18,Monday,17
4610,WALM080,Nacogdoches,Fashion accessories,61,1,14/08/2023,23/03/2026 18:26,Credit card,4,0.33,61,20.13,2023,8,14,Monday,18
4611,WALM002,Dallas,Home and lifestyle,21,3,30/09/2023,23/03/2026 18:19,Credit card,4,0.36,63,22.68,2023,9,30,Saturday,18
4612,WALM030,Richardson,Fashion accessories,16,1,16/12/2023,23/03/2026 17:52,Credit card,9,0.48,16,7.68,2023,12,16,Saturday,17
4613,WALM094,Alamo,Home and lifestyle,48,1,24/12/2021,23/03/2026 18:36,Credit card,9,0.33,48,15.84,2021,12,24,Friday,18
4614,WALM069,Rockwall,Fashion accessories,55,1,13/12/2022,23/03/2026 15:07,Credit card,9,0.33,55,18.15,2022,12,13,Tuesday,15
4615,WALM031,Lewisville,Home and lifestyle,41,1,22/12/2021,23/03/2026 16:33,Credit card,6,0.48,41,19.68,2021,12,22,Wednesday,16
4616,WALM064,Bedford,Fashion accessories,23,3,12/01/2020,23/03/2026 16:21,Credit card,5,0.33,69,22.77,2020,1,12,Sunday,16
4617,WALM069,Rockwall,Home and lifestyle,40,1,22/11/2021,23/03/2026 16:08,Credit card,5,0.33,40,13.2,2021,11,22,Monday,16
4618,WALM058,Port Arthur,Fashion accessories,85,2,28/09/2022,23/03/2026 20:54,Credit card,8,0.33,170,56.1,2022,9,28,Wednesday,20
4619,WALM060,DeSoto,Home and lifestyle,49,3,12/10/2023,23/03/2026 19:41,Credit card,4,0.33,147,48.51,2023,10,12,Thursday,19
4620,WALM094,Alamo,Fashion accessories,52,2,10/05/2021,23/03/2026 16:19,Credit card,5,0.33,104,34.32,2021,5,10,Monday,16
4621,WALM076,Huntsville,Home and lifestyle,44,1,12/10/2022,23/03/2026 20:23,Credit card,6,0.33,44,14.52,2022,10,12,Wednesday,20
4622,WALM095,Big Spring,Fashion accessories,21,1,19/08/2022,23/03/2026 15:23,Credit card,5,0.33,21,6.93,2022,8,19,Friday,15
4623,WALM015,Grand Prairie,Home and lifestyle,21,2,08/12/2020,23/03/2026 15:33,Credit card,4,0.48,42,20.16,2020,12,8,Tuesday,15
4624,WALM098,Mineral Wells,Fashion accessories,53,2,11/01/2021,23/03/2026 19:46,Credit card,4,0.18,106,19.08,2021,1,11,Monday,19
4625,WALM059,Pflugerville,Home and lifestyle,25,1,11/12/2023,23/03/2026 18:24,Credit card,6,0.33,25,8.25,2023,12,11,Monday,18
4626,WALM042,Bryan,Fashion accessories,26,3,09/04/2022,23/03/2026 17:33,Credit card,5,0.48,78,37.44,2022,4,9,Saturday,17
4627,WALM052,Mansfield,Home and lifestyle,83,3,23/08/2022,23/03/2026 18:08,Credit card,8,0.57,249,141.93,2022,8,23,Tuesday,18
4628,WALM011,Lubbock,Fashion accessories,24,1,19/09/2021,23/03/2026 15:21,Credit card,5,0.48,24,11.52,2021,9,19,Sunday,15
4629,WALM002,Dallas,Home and lifestyle,41,3,13/09/2020,23/03/2026 21:00,Credit card,4,0.36,123,44.28,2020,9,13,Sunday,21
4630,WALM079,La Porte,Fashion accessories,43,1,21/10/2020,23/03/2026 19:02,Credit card,7,0.33,43,14.19,2020,10,21,Wednesday,19
4631,WALM071,Lufkin,Home and lifestyle,38,1,13/08/2022,23/03/2026 16:23,Credit card,5,0.33,38,12.54,2022,8,13,Saturday,16
4632,WALM020,Killeen,Fashion accessories,62,2,29/08/2021,23/03/2026 15:20,Credit card,8,0.48,124,59.52,2021,8,29,Sunday,15
4633,WALM058,Port Arthur,Home and lifestyle,57,3,11/04/2022,23/03/2026 20:51,Credit card,5,0.33,171,56.43,2022,4,11,Monday,20
4634,WALM049,North Richland Hills,Fashion accessories,60,2,19/08/2023,23/03/2026 20:13,Credit card,9,0.48,120,57.6,2023,8,19,Saturday,20
4635,WALM080,Nacogdoches,Home and lifestyle,72,1,12/09/2023,23/03/2026 19:53,Credit card,7,0.33,72,23.76,2023,9,12,Tuesday,19
4636,WALM070,Hurst,Fashion accessories,84,3,19/11/2022,23/03/2026 20:23,Credit card,9,0.33,252,83.16,2022,11,19,Saturday,20
4637,WALM015,Grand Prairie,Home and lifestyle,37,3,22/11/2021,23/03/2026 18:00,Credit card,8,0.48,111,53.28,2021,11,22,Monday,18
4638,WALM051,New Braunfels,Fashion accessories,37,2,12/01/2020,23/03/2026 18:19,Credit card,4,0.57,74,42.18,2020,1,12,Sunday,18
4639,WALM043,Baytown,Home and lifestyle,22,3,28/12/2023,23/03/2026 18:59,Credit card,4,0.48,66,31.68,2023,12,28,Thursday,18
4640,WALM014,Amarillo,Fashion accessories,52,3,09/01/2023,23/03/2026 17:27,Credit card,4,0.48,156,74.88,2023,1,9,Monday,17
4641,WALM042,Bryan,Home and lifestyle,57,3,10/06/2021,23/03/2026 20:27,Credit card,8,0.48,171,82.08,2021,6,10,Thursday,20
4642,WALM045,Missouri City,Fashion accessories,19,2,08/11/2021,23/03/2026 18:26,Credit card,6,0.48,38,18.24,2021,11,8,Monday,18
4643,WALM027,Abilene,Home and lifestyle,71,1,09/11/2023,23/03/2026 15:28,Credit card,4,0.48,71,34.08,2023,11,9,Thursday,15
4644,WALM083,Farmers Branch,Fashion accessories,76,3,15/10/2021,23/03/2026 18:07,Credit card,4,0.33,228,75.24,2021,10,15,Friday,18
4645,WALM017,McKinney,Home and lifestyle,31,3,11/08/2023,23/03/2026 19:27,Credit card,4,0.48,93,44.64,2023,8,11,Friday,19
4646,WALM081,Friendswood,Fashion accessories,43,3,24/09/2023,23/03/2026 19:22,Credit card,4,0.33,129,42.57,2023,9,24,Sunday,19
4647,WALM027,Abilene,Home and lifestyle,29,3,30/11/2022,23/03/2026 19:36,Credit card,6,0.48,87,41.76,2022,11,30,Wednesday,19
4648,WALM077,Coppell,Fashion accessories,44,1,19/11/2023,23/03/2026 18:23,Credit card,9,0.33,44,14.52,2023,11,19,Sunday,18
4649,WALM094,Alamo,Home and lifestyle,74,3,14/08/2022,23/03/2026 16:22,Credit card,7,0.33,222,73.26,2022,8,14,Sunday,16
4650,WALM036,Allen,Fashion accessories,35,2,12/05/2020,23/03/2026 18:13,Credit card,5,0.48,70,33.6,2020,5,12,Tuesday,18
4651,WALM010,Laredo,Home and lifestyle,49,2,31/12/2021,23/03/2026 18:50,Credit card,4,0.48,98,47.04,2021,12,31,Friday,18
4652,WALM016,Brownsville,Fashion accessories,49,2,08/09/2022,23/03/2026 15:59,Credit card,8,0.48,98,47.04,2022,9,8,Thursday,15
4653,WALM018,Frisco,Home and lifestyle,15,3,27/12/2020,23/03/2026 16:19,Credit card,6,0.48,45,21.6,2020,12,27,Sunday,16
4654,WALM064,Bedford,Fashion accessories,17,3,16/10/2020,23/03/2026 18:39,Credit card,4,0.33,51,16.83,2020,10,16,Friday,18
4655,WALM061,Cedar Park,Home and lifestyle,35,2,11/02/2020,23/03/2026 17:06,Credit card,5,0.33,70,23.1,2020,2,11,Tuesday,17
4656,WALM037,League City,Fashion accessories,26,2,10/07/2022,23/03/2026 18:42,Credit card,4,0.48,52,24.96,2022,7,10,Sunday,18
4657,WALM042,Bryan,Home and lifestyle,75,1,29/09/2021,23/03/2026 20:14,Credit card,9,0.48,75,36,2021,9,29,Wednesday,20
4658,WALM049,North Richland Hills,Fashion accessories,18,1,12/09/2022,23/03/2026 18:12,Credit card,5,0.48,18,8.64,2022,9,12,Monday,18
4659,WALM001,Houston,Home and lifestyle,41,2,14/09/2021,23/03/2026 16:22,Credit card,6,0.36,82,29.52,2021,9,14,Tuesday,16
4660,WALM041,Mission,Fashion accessories,74,3,09/05/2020,23/03/2026 19:38,Ewallet,5,0.48,222,106.56,2020,5,9,Saturday,19
4661,WALM037,League City,Home and lifestyle,29,1,09/06/2020,23/03/2026 18:47,Credit card,5,0.48,29,13.92,2020,6,9,Tuesday,18
4662,WALM060,DeSoto,Fashion accessories,73,3,10/01/2022,23/03/2026 18:25,Credit card,5,0.33,219,72.27,2022,1,10,Monday,18
4663,WALM015,Grand Prairie,Home and lifestyle,73,2,11/11/2023,23/03/2026 17:37,Credit card,5,0.48,146,70.08,2023,11,11,Saturday,17
4664,WALM067,Haltom City,Fashion accessories,22,3,30/09/2023,23/03/2026 16:22,Credit card,7,0.33,66,21.78,2023,9,30,Saturday,16
4665,WALM079,La Porte,Home and lifestyle,45,1,19/08/2023,23/03/2026 16:06,Credit card,6,0.33,45,14.85,2023,8,19,Saturday,16
4666,WALM053,Conroe,Fashion accessories,74,2,21/10/2020,23/03/2026 17:54,Credit card,4,0.21,148,31.08,2020,10,21,Wednesday,17
4667,WALM059,Pflugerville,Home and lifestyle,43,3,11/08/2021,23/03/2026 20:00,Credit card,6,0.33,129,42.57,2021,8,11,Wednesday,20
4668,WALM008,Corpus Christi,Fashion accessories,30,3,09/01/2022,23/03/2026 17:09,Credit card,9,0.48,90,43.2,2022,1,9,Sunday,17
4669,WALM085,Kerrville,Home and lifestyle,69,1,12/08/2023,23/03/2026 15:31,Credit card,7,0.33,69,22.77,2023,8,12,Saturday,15
4670,WALM039,Longview,Fashion accessories,18,3,09/10/2021,23/03/2026 18:46,Credit card,7,0.48,54,25.92,2021,10,9,Saturday,18
4671,WALM096,Eagle Pass,Home and lifestyle,37,2,23/12/2020,23/03/2026 18:19,Credit card,6,0.18,74,13.32,2020,12,23,Wednesday,18
4672,WALM081,Friendswood,Fashion accessories,33,2,14/09/2022,23/03/2026 17:25,Credit card,8,0.33,66,21.78,2022,9,14,Wednesday,17
4673,WALM066,Grapevine,Home and lifestyle,64,2,29/11/2021,23/03/2026 18:57,Credit card,9,0.33,128,42.24,2021,11,29,Monday,18
4674,WALM062,Galveston,Fashion accessories,33,3,17/08/2021,23/03/2026 17:15,Credit card,5,0.33,99,32.67,2021,8,17,Tuesday,17
4675,WALM048,Harlingen,Home and lifestyle,37,2,16/09/2021,23/03/2026 17:56,Credit card,6,0.48,74,35.52,2021,9,16,Thursday,17
4676,WALM036,Allen,Fashion accessories,71,3,13/09/2020,23/03/2026 19:39,Credit card,4,0.48,213,102.24,2020,9,13,Sunday,19
4677,WALM041,Mission,Home and lifestyle,23,3,20/10/2023,23/03/2026 20:54,Ewallet,8,0.48,69,33.12,2023,10,20,Friday,20
4678,WALM081,Friendswood,Fashion accessories,55,3,08/02/2022,23/03/2026 18:51,Credit card,9,0.33,165,54.45,2022,2,8,Tuesday,18
4679,WALM023,Midland,Home and lifestyle,79,2,28/10/2021,23/03/2026 16:42,Credit card,8,0.48,158,75.84,2021,10,28,Thursday,16
4680,WALM083,Farmers Branch,Fashion accessories,66,1,15/12/2023,23/03/2026 19:44,Credit card,4,0.33,66,21.78,2023,12,15,Friday,19
4681,WALM005,Fort Worth,Home and lifestyle,71,2,16/12/2020,23/03/2026 20:43,Credit card,9,0.48,142,68.16,2020,12,16,Wednesday,20
4682,WALM012,Garland,Fashion accessories,33,1,12/08/2023,23/03/2026 19:32,Credit card,7,0.48,33,15.84,2023,8,12,Saturday,19
4683,WALM060,DeSoto,Home and lifestyle,21,3,14/11/2021,23/03/2026 19:24,Credit card,6,0.33,63,20.79,2021,11,14,Sunday,19
4684,WALM021,McAllen,Fashion accessories,63,1,11/06/2023,23/03/2026 16:58,Credit card,4,0.48,63,30.24,2023,6,11,Sunday,16
4685,WALM041,Mission,Home and lifestyle,39,3,11/07/2020,23/03/2026 15:51,Ewallet,5,0.48,117,56.16,2020,7,11,Saturday,15
4686,WALM068,Burleson,Fashion accessories,22,3,31/12/2023,23/03/2026 16:22,Credit card,4,0.33,66,21.78,2023,12,31,Sunday,16
4687,WALM091,Little Elm,Home and lifestyle,63,2,31/10/2022,23/03/2026 20:06,Credit card,8,0.33,126,41.58,2022,10,31,Monday,20
4688,WALM001,Houston,Fashion accessories,77,3,23/09/2021,23/03/2026 20:00,Credit card,6,0.36,231,83.16,2021,9,23,Thursday,20
4689,WALM016,Brownsville,Home and lifestyle,31,1,09/11/2021,23/03/2026 17:35,Credit card,9,0.48,31,14.88,2021,11,9,Tuesday,17
4690,WALM027,Abilene,Fashion accessories,28,2,27/10/2021,23/03/2026 18:04,Credit card,7,0.48,56,26.88,2021,10,27,Wednesday,18
4691,WALM095,Big Spring,Home and lifestyle,78,2,17/11/2023,23/03/2026 16:41,Credit card,8,0.33,156,51.48,2023,11,17,Friday,16
4692,WALM076,Huntsville,Fashion accessories,17,1,13/10/2020,23/03/2026 20:06,Credit card,7,0.33,17,5.61,2020,10,13,Tuesday,20
4693,WALM018,Frisco,Home and lifestyle,26,3,13/08/2020,23/03/2026 18:54,Credit card,8,0.48,78,37.44,2020,8,13,Thursday,18
4694,WALM004,Austin,Fashion accessories,73,1,16/08/2021,23/03/2026 18:57,Credit card,7,0.48,73,35.04,2021,8,16,Monday,18
4695,WALM019,Pasadena,Home and lifestyle,79,2,11/10/2021,23/03/2026 20:17,Credit card,9,0.48,158,75.84,2021,10,11,Monday,20
4696,WALM067,Haltom City,Fashion accessories,85,2,25/12/2023,23/03/2026 15:34,Credit card,8,0.33,170,56.1,2023,12,25,Monday,15
4697,WALM085,Kerrville,Home and lifestyle,19,3,10/02/2020,23/03/2026 20:26,Credit card,4,0.33,57,18.81,2020,2,10,Monday,20
4698,WALM060,DeSoto,Fashion accessories,80,3,11/07/2021,23/03/2026 16:51,Credit card,6,0.33,240,79.2,2021,7,11,Sunday,16
4699,WALM043,Baytown,Home and lifestyle,61,2,09/05/2023,23/03/2026 15:48,Credit card,7,0.48,122,58.56,2023,5,9,Tuesday,15
4700,WALM042,Bryan,Fashion accessories,55,2,10/09/2022,23/03/2026 15:23,Credit card,4,0.48,110,52.8,2022,9,10,Saturday,15
4701,WALM093,Angleton,Home and lifestyle,16,1,28/10/2020,23/03/2026 16:22,Credit card,5,0.33,16,5.28,2020,10,28,Wednesday,16
4702,WALM052,Mansfield,Fashion accessories,34,1,24/10/2021,23/03/2026 17:48,Credit card,5,0.57,34,19.38,2021,10,24,Sunday,17
4703,WALM051,New Braunfels,Home and lifestyle,42,1,08/09/2020,23/03/2026 17:19,Credit card,8,0.48,42,20.16,2020,9,8,Tuesday,17
